                              signal_alias                              |                                                                                signal_name                          
 MAGNETICS/FLUX_LOOP/39/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=366)
 MAGNETICS/FLUX_LOOP/40/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=40]/geometry/@rValues, /Count, unique=367)
 MAGNETICS/FLUX_LOOP/40/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=40]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=368)
 MAGNETICS/FLUX_LOOP/40/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=40]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=369)
 MAGNETICS/FLUX_LOOP/40/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=40]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=370)
 MAGNETICS/FLUX_LOOP/40/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=40]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=371)
 MAGNETICS/FLUX_LOOP/40/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=40]/geometry/@toroidalAngleBegin, type=Double, unique=372)
 MAGNETICS/FLUX_LOOP/40/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=373)
 MAGNETICS/FLUX_LOOP/41/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=41]/geometry/@rValues, /Count, unique=374)
 MAGNETICS/FLUX_LOOP/41/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=41]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=375)
 MAGNETICS/FLUX_LOOP/41/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=41]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=376)
 MAGNETICS/FLUX_LOOP/41/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=41]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=377)
 MAGNETICS/FLUX_LOOP/41/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=41]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=378)
 MAGNETICS/FLUX_LOOP/41/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=41]/geometry/@toroidalAngleBegin, type=Double, unique=379)
 MAGNETICS/FLUX_LOOP/41/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=380)
 MAGNETICS/FLUX_LOOP/42/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=42]/geometry/@rValues, /Count, unique=381)
 MAGNETICS/FLUX_LOOP/42/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=42]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=382)
 MAGNETICS/FLUX_LOOP/42/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=42]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=383)
 MAGNETICS/FLUX_LOOP/42/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=42]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=384)
 MAGNETICS/FLUX_LOOP/42/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=42]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=385)
 MAGNETICS/FLUX_LOOP/42/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=42]/geometry/@toroidalAngleBegin, type=Double, unique=386)
 MAGNETICS/FLUX_LOOP/42/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=387)
 MAGNETICS/FLUX_LOOP/43/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=43]/geometry/@rValues, /Count, unique=388)
 MAGNETICS/FLUX_LOOP/43/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=43]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=389)
 MAGNETICS/FLUX_LOOP/43/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=43]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=390)
 MAGNETICS/FLUX_LOOP/43/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=43]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=391)
 MAGNETICS/FLUX_LOOP/43/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=43]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=392)
 MAGNETICS/FLUX_LOOP/43/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=43]/geometry/@toroidalAngleBegin, type=Double, unique=393)
 MAGNETICS/FLUX_LOOP/43/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=394)
 MAGNETICS/FLUX_LOOP/44/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=44]/geometry/@rValues, /Count, unique=395)
 MAGNETICS/FLUX_LOOP/44/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=44]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=396)
 MAGNETICS/BPOL_PROBE/29/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=853)
 MAGNETICS/FLUX_LOOP/44/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=44]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=397)
 MAGNETICS/FLUX_LOOP/44/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=44]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=398)
 MAGNETICS/FLUX_LOOP/44/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=44]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=399)
 MAGNETICS/FLUX_LOOP/44/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=44]/geometry/@toroidalAngleBegin, type=Double, unique=400)
 MAGNETICS/FLUX_LOOP/44/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=401)
 MAGNETICS/FLUX_LOOP/45/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=45]/geometry/@rValues, /Count, unique=402)
 MAGNETICS/FLUX_LOOP/45/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=45]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=403)
 MAGNETICS/FLUX_LOOP/45/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=45]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=404)
 MAGNETICS/FLUX_LOOP/45/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=45]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=405)
 MAGNETICS/FLUX_LOOP/45/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=45]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=406)
 MAGNETICS/FLUX_LOOP/45/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=45]/geometry/@toroidalAngleBegin, type=Double, unique=407)
 MAGNETICS/FLUX_LOOP/45/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=408)
 MAGNETICS/FLUX_LOOP/46/POSITION/SHAPE_OF                               | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=46]/geometry/@rValues, /Count, unique=409)
 MAGNETICS/FLUX_LOOP/46/POSITION/1/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=46]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=410)
 MAGNETICS/FLUX_LOOP/46/POSITION/1/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=46]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=411)
 MAGNETICS/FLUX_LOOP/46/POSITION/2/R                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=46]/geometry/@rValues, type=Double, /UnitStartIndex, index=       1, unique=412)
 MAGNETICS/FLUX_LOOP/46/POSITION/2/Z                                    | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=46]/geometry/@zValues, type=Double, /UnitStartIndex, index=       1, unique=413)
 MAGNETICS/FLUX_LOOP/46/POSITION/1/PHI                                  | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//fluxLoops/fluxLoop[@id=46]/geometry/@toroidalAngleBegin, type=Double, unique=414)
 MAGNETICS/FLUX_LOOP/46/POSITION/2/PHI                                  | EFITMAGXML::put(value=6.2831855, type=Double,, unique=415)
 MAGNETICS/FLUX_LOOP/1/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc01", /Data, dataScaling=-1, format=MAST , unique=416)
 MAGNETICS/FLUX_LOOP/1/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc01", /Time, format=MAST, unique=417)
 MAGNETICS/FLUX_LOOP/1/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc01,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=418)
 MAGNETICS/FLUX_LOOP/2/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc02", /Data, dataScaling=-1, format=MAST , unique=419)
 MAGNETICS/FLUX_LOOP/2/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc02", /Time, format=MAST, unique=420)
 MAGNETICS/FLUX_LOOP/2/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc02,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=421)
 MAGNETICS/FLUX_LOOP/3/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc03", /Data, dataScaling=-1, format=MAST , unique=422)
 MAGNETICS/FLUX_LOOP/3/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc03", /Time, format=MAST, unique=423)
 MAGNETICS/FLUX_LOOP/3/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc03,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=424)
 MAGNETICS/FLUX_LOOP/4/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc04", /Data, dataScaling=-1, format=MAST , unique=425)
 MAGNETICS/FLUX_LOOP/4/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc04", /Time, format=MAST, unique=426)
 MAGNETICS/FLUX_LOOP/4/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc04,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=427)
 MAGNETICS/FLUX_LOOP/5/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc05", /Data, dataScaling=-1, format=MAST , unique=428)
 MAGNETICS/FLUX_LOOP/5/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc05", /Time, format=MAST, unique=429)
 MAGNETICS/FLUX_LOOP/5/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc05,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=430)
 MAGNETICS/FLUX_LOOP/6/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc06", /Data, dataScaling=-1, format=MAST , unique=431)
 MAGNETICS/FLUX_LOOP/6/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc06", /Time, format=MAST, unique=432)
 MAGNETICS/FLUX_LOOP/6/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc06,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=433)
 MAGNETICS/FLUX_LOOP/7/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc07", /Data, dataScaling=-1, format=MAST , unique=434)
 MAGNETICS/FLUX_LOOP/7/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc07", /Time, format=MAST, unique=435)
 MAGNETICS/FLUX_LOOP/7/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc07,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=436)
 MAGNETICS/FLUX_LOOP/8/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc08", /Data, dataScaling=-1, format=MAST , unique=437)
 MAGNETICS/FLUX_LOOP/8/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc08", /Time, format=MAST, unique=438)
 MAGNETICS/FLUX_LOOP/8/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc08,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=439)
 MAGNETICS/FLUX_LOOP/9/FLUX/DATA                                        | SOURCEX::get(signal="amb_fl/cc09", /Data, dataScaling=-1, format=MAST , unique=440)
 MAGNETICS/FLUX_LOOP/9/FLUX/TIME                                        | SOURCEX::get(signal="amb_fl/cc09", /Time, format=MAST, unique=441)
 MAGNETICS/FLUX_LOOP/9/FLUX/DATA_ERROR_UPPER                            | SOURCEX::get(signal=amb_fl/cc09,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=442)
 MAGNETICS/FLUX_LOOP/10/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/cc10", /Data, dataScaling=-1, format=MAST , unique=443)
 MAGNETICS/FLUX_LOOP/10/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/cc10", /Time, format=MAST, unique=444)
 MAGNETICS/FLUX_LOOP/10/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/cc10,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=445)
 MAGNETICS/FLUX_LOOP/11/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p2u/1", /Data, dataScaling=-1, format=MAST , unique=446)
 MAGNETICS/FLUX_LOOP/11/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p2u/1", /Time, format=MAST, unique=447)
 MAGNETICS/FLUX_LOOP/11/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p2u/1,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=448)
 MAGNETICS/FLUX_LOOP/12/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p2u/2", /Data, dataScaling=-1, format=MAST , unique=449)
 MAGNETICS/FLUX_LOOP/12/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p2u/2", /Time, format=MAST, unique=450)
 MAGNETICS/FLUX_LOOP/12/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p2u/2,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=451)
 MAGNETICS/FLUX_LOOP/13/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p2u/3", /Data, dataScaling=-1, format=MAST , unique=452)
 MAGNETICS/FLUX_LOOP/13/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p2u/3", /Time, format=MAST, unique=453)
 MAGNETICS/FLUX_LOOP/13/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p2u/3,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=454)
 MAGNETICS/FLUX_LOOP/14/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p2u/4", /Data, dataScaling=-1, format=MAST , unique=455)
 MAGNETICS/FLUX_LOOP/14/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p2u/4", /Time, format=MAST, unique=456)
 MAGNETICS/FLUX_LOOP/14/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p2u/4,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=457)
 MAGNETICS/FLUX_LOOP/15/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p3u/1", /Data, dataScaling=-1, format=MAST , unique=458)
 MAGNETICS/FLUX_LOOP/15/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p3u/1", /Time, format=MAST, unique=459)
 MAGNETICS/FLUX_LOOP/15/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p3u/1,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=460)
 MAGNETICS/FLUX_LOOP/16/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p3u/2", /Data, dataScaling=-1, format=MAST , unique=461)
 MAGNETICS/FLUX_LOOP/16/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p3u/2", /Time, format=MAST, unique=462)
 MAGNETICS/FLUX_LOOP/16/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p3u/2,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=463)
 MAGNETICS/FLUX_LOOP/17/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p3u/3", /Data, dataScaling=-1, format=MAST , unique=464)
 MAGNETICS/FLUX_LOOP/17/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p3u/3", /Time, format=MAST, unique=465)
 MAGNETICS/FLUX_LOOP/17/FLUX/DATA_ERROR_UPPER                           | SOURCEX::get(signal=amb_fl/p3u/3,format=MAST, /Error, absoluteError=0.0010000000,relativeError=0.020000000, unique=466)
 MAGNETICS/FLUX_LOOP/18/FLUX/DATA                                       | SOURCEX::get(signal="amb_fl/p3u/4", /Data, dataScaling=-1, format=MAST , unique=467)
 MAGNETICS/FLUX_LOOP/18/FLUX/TIME                                       | SOURCEX::get(signal="amb_fl/p3u/4", /Time, format=MAST, unique=468)
